order_id,ts_ms,seq,status,side,liquidity,src,reason,vwap,filled_qty,unfilled_qty,fee,fee_bps,gross,net,exec_cost_ticks_signed,mid,best,spread_paid_ticks,slip_ticks,target_notional,filled_notional,crossing,levels_crossed,adv_ticks,queue_time_ms,adv_selection_ticks
108,1766322160959,501953000513,filled,SELL,MAKER,MAKER,None,88633.1,0.002,0,0.04,2.256493342,-0.0003000000001,-0.0403,1.5,88633.25,88633.2,1.5,0,0,177.2662,0,1,2,300,-0
110,1766322160959,501953000513,filled,SELL,MAKER,MAKER,None,88633.1,0.002,0,0.04,2.256493342,-0.0003000000001,-0.0403,1.5,88633.25,88633.2,1.5,0,0,177.2662,0,1,2,260,-0
112,1766322160959,501953000513,filled,SELL,MAKER,MAKER,None,88633.1,0.002,0,0.04,2.256493342,-0.0003000000001,-0.0403,1.5,88633.25,88633.2,1.5,0,0,177.2662,0,1,2,220,-0
114,1766322160959,501953000513,filled,SELL,MAKER,MAKER,None,88633.1,0.002,0,0.04,2.256493342,-0.0003000000001,-0.0403,1.5,88633.25,88633.2,1.5,0,0,177.2662,0,1,2,180,-0
116,1766322160959,501953000513,filled,SELL,MAKER,MAKER,None,88633.1,0.002,0,0.04,2.256493342,-0.0003000000001,-0.0403,1.5,88633.25,88633.2,1.5,0,0,177.2662,0,1,2,140,-0
118,1766322160959,501953000513,filled,SELL,MAKER,MAKER,None,88633.1,0.002,0,0.04,2.256493342,-0.0003000000001,-0.0403,1.5,88633.25,88633.2,1.5,0,0,177.2662,0,1,2,99,-0
120,1766322160959,501953000513,filled,SELL,MAKER,MAKER,None,88633.1,0.002,0,0.04,2.256493342,-0.0003000000001,-0.0403,1.5,88633.25,88633.2,1.5,0,0,177.2662,0,1,2,59,-0
122,1766322160959,501953000513,filled,SELL,MAKER,MAKER,None,88633.1,0.002,0,0.04,2.256493342,-0.0003000000001,-0.0403,1.5,88633.25,88633.2,1.5,0,0,177.2662,0,1,2,20,-0
124,1766322161339,501953000782,filled,SELL,MAKER,MAKER,None,88633.1,0.002,0,0.04,2.256493342,-0.0003000000001,-0.0403,1.5,88633.25,88633.2,1.5,0,0,177.2662,0,1,2,360,-0
126,1766322161339,501953000782,filled,SELL,MAKER,MAKER,None,88633.1,0.002,0,0.04,2.256493342,-0.0003000000001,-0.0403,1.5,88633.25,88633.2,1.5,0,0,177.2662,0,1,2,320,-0
128,1766322161339,501953000782,filled,SELL,MAKER,MAKER,None,88633.1,0.002,0,0.04,2.256493342,-0.0003000000001,-0.0403,1.5,88633.25,88633.2,1.5,0,0,177.2662,0,1,2,260,-0
130,1766322161339,501953000782,filled,SELL,MAKER,MAKER,None,88633.1,0.002,0,0.04,2.256493342,-0.0003000000001,-0.0403,1.5,88633.25,88633.2,1.5,0,0,177.2662,0,1,2,220,-0
132,1766322161339,501953000782,filled,SELL,MAKER,MAKER,None,88633.1,0.002,0,0.04,2.256493342,-0.0003000000001,-0.0403,1.5,88633.25,88633.2,1.5,0,0,177.2662,0,1,2,80,-0
134,1766322161359,501953000826,filled,SELL,MAKER,MAKER,None,88633.1,0.002,0,0.04,2.256493342,-0.0003000000001,-0.0403,1.5,88633.25,88633.2,1.5,0,0,177.2662,0,1,2,20,-0
